HUGO    Entrez
GABRA3	2556
GABRA4	2557
GABRA5	2558
GABRA6	2559
GABRB1	2560
GABRB2	
GABRB3	2562
GABRD	2563
GABRE	2564
GABRG1	2565
GABRG2	
GABRG3	2567
GABRP	2568
GABRQ	55879
GABRR1	2569
GABRR2	2570
GABRR3	200959
GACAT1	
GACAT2	100287082
GACAT3	
GAD1	2571
GAD2	2572
GAD3~withdrawn	
GADD45A	1647
GADD45AP1	1648
GADD45B	4616
GADD45G	10912
GADD45GIP1	90480
GADL1	339896
GAGE1	2543
GAGE2A	729447
GAGE2B	645037
GAGE2C	2574
GAGE2D	729408
GAGE2E	26749
GAGE3	2575
GAGE4	2576
GAGE5	2577
GAGE6	2578
GAGE7	2579
GAGE8	100101629
GAGE10	643832
GAGE12B	
GAGE12C	729422
GAGE12D	100132399
GAGE12E	729431
GAGE12F	100008586
GAGE12G	645073
GAGE12H	729442
GAGE12I	26748
GAGE12J	729396
GAGE13	645051
GAGEC2~withdrawn	
GAGED4~withdrawn	
GAK	2580
GAL	51083
GAL3ST1	9514
GAL3ST2	64090
GAL3ST3	89792
GAL3ST4	79690
GALC	2581
GALE	2582
GALK1	2584
GALK2	2585
GALM	130589
GALNR~withdrawn	
GALNS	2588
GALNT1	2589
GALNT2	2590
GALNT3	2591
GALNT4	8693
GALNT5	11227
GALNT6	11226
GALNT7	51809
GALNT8	26290
GALNT9	50614
GALNT10	55568
GALNT11	63917
GALNT12	79695
GALNT13	114805
GALNT14	79623
GALNT15	117248
GALNT16	57452
GALNT18	374378
GALNTL5	168391
GALNTL6	442117
GALN~withdrawn	
GALP	85569
GALR1	2587
GALR2	8811
GALR3	8484
GALT	2592
GAMT	2593
GAMTP1	391491
GAMTP2	100129452
GAN	8139
GANAB	23193
GANC	2595
GAP43	2596
GAPDH	2597
GAPDHL2~withdrawn	
GAPDHL5~withdrawn	
GAPDHP1	2616
GAPDHP2	170516
GAPDHP14	54050
GAPDHP15	642317
GAPDHP16	387491
GAPDHP17	360008
GAPDHP18~withdrawn	
GAPDHP19	140028
GAPDHP20	343338
GAPDHP21	389970
GAPDHP22	390421
GAPDHP23	391075
GAPDHP24	391162
GAPDHP25	391367
GAPDHP26	392374
GAPDHP27	401960
GAPDHP28	441572
GAPDHP29	441893
GAPDHP30	643228
GAPDHP31	643739
GAPDHP32	644213
GAPDHP33	644237
GAPDHP34	646877
GAPDHP35	647001
GAPDHP36	647249
GAPDHP37	651258
GAPDHP38	729493
GAPDHP39	100128589
GAPDHP40	100131743
GAPDHP41	100131935
GAPDHP42	100240707
GAPDHP43	100240708
GAPDHP44	100240709
GAPDHP45	100240710
GAPDHP46	100240711
GAPDHP47	100240712
GAPDHP48	100240713
GAPDHP49	100421189
GAPDHP50	100421236
GAPDHP51	100421271
GAPDHP52	100421313
GAPDHP53	100421318
GAPDHP54	100421319
GAPDHP55	100421324
GAPDHP56	100421232
GAPDHP57	100421188
GAPDHP58	391077
GAPDHP59	645024
GAPDHP60	2601
GAPDHP61	729403
GAPDHP62	100128961
GAPDHP63	442231
GAPDHP64	391069
GAPDHP65	389849
GAPDHP66	645256
GAPDHP67	2609
GAPDHP68	100132601
GAPDHP69	2611
GAPDHP70	642259
GAPDHP71	2613
GAPDHP72	346085
GAPDHP73	442262
GAPDHP74	391073
GAPDHP75	100652918
GAPDHP76	100287725
GAPDHS	26330
GAPDL5~withdrawn	
GAPT	202309
GAPVD1	26130
GAR1	54433
GAREM	64762
GAREML	150946
GARNL3	84253
GARS	2617
GARSP1	100419764
GART	2618
GAS1	2619
GAS2	2620
GAS2L1	10634
GAS2L1P1	101927222
GAS2L1P2	340508
GAS2L2	246176
GAS2L3	283431
GAS5	60674
GAS5-AS1	100506046
GAS6	2621
GAS6-AS1	650669
GAS6-AS2	100506394
GAS7	8522
GAS8	2622
GAS8-AS1	750
GAST	2520
GATA1	2623
GATA2	2624
GATA2-AS1	101927167
GATA3	2625
GATA3-AS1	399717
GATA4	2626
GATA5	140628
GATA6	2627
GATA6-AS1	100128893
GATAD1	57798
GATAD2A	54815
GATAD2B	57459
GATB	5188
GATC	283459
GATM	2628
GATM-AS1~withdrawn	
GATS	352954
GATSL1	389523
GATSL2	729438
GATSL3	652968
GAX~withdrawn	
GBA	2629
GBA2	57704
GBA3	57733
GBAP1	2630
GBAS	2631
GBD2	
GBD3	
GBE1	2632
GBF1	8729
GBGT1	26301
GBP1	2633
GBP1P1	400759
GBP2	2634
GBP3	2635
GBP4	115361
GBP5	115362
GBP6	163351
GBP7	388646
GBX1	2636
GBX2	2637
GC	2638
GCA	25801
GCAT	23464
GCATP1	319140
GCC1	79571
GCC2	9648
GCDH	2639
GCF1~withdrawn	
GCFC2	6936
GCG	2641
GCGR	2642
GCH1	2643
GCHFR	2644
GCK	2645
GCKR	2646
GCLC	2729
GCLM	2730
GCM1	8521
GCM2	9247
GCN1L1	10985
GCNF~withdrawn	
GCNT1	2650
GCNT1P1	170517
GCNT1P2	100421560
GCNT1P3	100421581
GCNT1P4	100462829
GCNT1P5	100421598
GCNT2	2651
GCNT3	9245
GCNT4	51301
GCNT5~withdrawn	
GCNT6	644378
GCNT7	140687
GCOM1	145781
GCOM2	339970
GCPS~withdrawn	
GCP~withdrawn	
GCSAM	257144
GCSAML	148823
GCSAML-AS1	148824
GCSH	2653
GCSHP1	
GCSHP2	100288298
GCSHP3	100329109
GCSHP4	100287495
GCSHP5	100329108
GCSL~withdrawn	
GCTG~withdrawn	
GCUD1~withdrawn	
GCY	
GDA	9615
GDAP1	54332
GDAP1L1	78997
GDAP2	54834
GDE1	51573
GDF1	2657
GDF2	2658
GDF3	9573
GDF4~withdrawn	
GDF5	8200
GDF5OS	554250
GDF6	392255
GDF7	151449
GDF9	2661
GDF10	2662
GDF11	
GDF15	9518
GDH~withdrawn	
GDI1	2664
GDI2	2665
GDI2P1	2667
GDI2P2	100420259
GDIA1~withdrawn	
GDIA2~withdrawn	
GDID4~withdrawn	
GDNF	2668
GDNF-AS1	
GDNFRA~withdrawn	
GDPD1	284161
GDPD2	54857
GDPD3	79153
GDPD4	220032
GDPD5	81544
GDPGP1	390637
GEM	2669
GEMIN2	8487
GEMIN2P1	101929669
GEMIN2P2	100287063
GEMIN4	50628
GEMIN5	25929
GEMIN6	79833
GEMIN7	
GEMIN8	54960
GEMIN8P1	100128431
GEMIN8P2	644600
GEMIN8P3	100421535
GEMIN8P4	492303
GEN1	348654
GET4	51608
GFAP	2670
GFER	2671
GFI1	2672
GFI1B	8328
GFI2~withdrawn	
GFM1	85476
GFM2	84340
GFOD1	54438
GFOD1-AS1	
GFOD2	81577
GFPT1	2673
GFPT2	9945
GFPT~withdrawn	
GFRA1	2674
GFRA2	2675
GFRA3	2676
GFRA4	64096
GFRAL	389400
GFRP1~withdrawn	
GFY	100507003
GGA1	26088
GGA2	23062
GGA3	23163
GGACT	87769
GGCT	79017
GGCX	2677
GGH	8836
GGN	199720
GGNBP1	449520
GGNBP2	79893
GGPS1	9453
GGT1	2678
GGT2	728441
GGT3P	2679
GGT4P	643171
GGT5	2687
GGT6	124975
GGT7	2686
GGT8P	645367
GGTA1P	2681
GGTA2P	121328
GGTB1~withdrawn	
GGTB2~withdrawn	
GGTL1~withdrawn	
GGTL2~withdrawn	
GGTL5~withdrawn	
GGTLA3~withdrawn	
GGTLC1	92086
GGTLC2	91227
GGTLC3	728226
GGTLC4P	729838
GGTLC5P	653590
GH1	2688
GH2	2689
GHDC	84514
GHET1	102723099
GHITM	27069
GHR	2690
GHRF~withdrawn	
GHRH	2691
GHRHR	2692
GHRL	51738
GHRLOS	100126793
GHSR	2693
GID4	79018
GID8	54994
GIF	2694
GIGYF1	64599
GIGYF2	26058
GIMAP1	170575
GIMAP2	26157
GIMAP3P	474345
GIMAP4	55303
GIMAP5	55340
GIMAP6	474344
GIMAP7	168537
GIMAP8	155038
GIMD1	100507096
GIN1	54826
GINGF2	64644
GINGF4	100124414
GINGF~withdrawn	
GINM1	116254
GINS1	9837
GINS2	51659
GINS3	64785
GINS4	84296
GIP	2695
GIPC1	10755
GIPC2	54810
GIPC3	126326
GIPR	2696
GIT1	28964
GIT2	9815
GJA1	2697
GJA1P1	2698
GJA2~withdrawn	
GJA3	2700
GJA4	2701
GJA5	2702
GJA6P	100126825
GJA8	2703
GJA9	81025
GJA10	84694
GJA11~withdrawn	
GJAL~withdrawn	
GJB1	2705
GJB2	
GJB3	2707
GJB4	127534
GJB5	2709
GJB6	
GJB7	
GJC1	10052
GJC2	57165
GJC3	349149
GJD2	57369
GJD3	125111
GJD4	219770
GJE1	100126572
GK	2710
GK-AS1	
GK-IT1	
GK2	2712
GK3P	2713
GK4P	2716
GK5	256356
GK6P	201989
GK7P~withdrawn	
GKAP1	80318
GKN1	56287
GKN2	200504
GKN3P	100132413
GKP4~withdrawn	
GKP5~withdrawn	
GLA	2717
GLAT~withdrawn	
GLB1	2720
GLB1L	79411
GLB1L2	89944
GLB1L3	112937
GLBA~withdrawn	
GLC#~withdrawn	
GLC1A~withdrawn	
GLC1B	2722
GLC1C	
GLC1D	
GLC1E~withdrawn	
GLC1F~withdrawn	
GLC1G~withdrawn	
GLC1H	
GLC1I	
GLC1J	
GLC1K	
GLC1L	
GLC1M	
GLC1N	
GLC1P	
GLC1Q	
GLC2A	
GLC3A~withdrawn	
GLC3B	
GLC3C	
GLCCI1	113263
GLCE	26035
GLCLC~withdrawn	
GLCLR~withdrawn	
GLCL~withdrawn	
GLDC	2731
GLDCP1	2732
GLDN	342035
GLE1	2733
GLG1	2734
GLI1	2735
GLI2	2736
GLI3	2737
GLI4	2738
GLIDR	389741
GLIF~withdrawn	
GLIPR1	11010
GLIPR1L1	256710
GLIPR1L2	144321
GLIPR2	152007
GLIS1	148979
GLIS2	84662
GLIS3	169792
GLIS3-AS1	84850
GLMN	11146
GLNS~withdrawn	
GLO1	2739
GLOD4	51031
GLOD5	392465
GLP1R	2740
GLP2R	9340
GLRA1	2741
GLRA2	2742
GLRA3	8001
GLRA4	441509
GLRB	2743
GLRX	2745
GLRX2	51022
GLRX3	10539
GLRX3P1	100418908
GLRX3P2	728344
GLRX5	51218
GLRXP1	170522
GLRXP2	171418
GLRXP3	100132510
GLS	2744
GLS2	27165
GLT1D1	144423
GLT6D1	360203
GLT8D1	55830
GLT8D2	83468
GLTP	51228
GLTPD2	388323
GLTPP1	645312
GLTSCR1	29998
GLTSCR1L	23506
GLTSCR2	29997
GLUC~withdrawn	
GLUD1	2746
GLUD1P2	100381203
GLUD1P3	2749
GLUD1P4	2750
GLUD1P5	2751
GLUD1P6	414209
GLUD1P7	414212
GLUD1P8	414213
GLUD1P9	100131281
GLUD2	2747
GLUL	2752
GLULP1	2753
GLULP2	2754
GLULP3	401708
GLULP4	392305
GLULP5	100421694
GLULP6	343981
GLUR1~withdrawn	
GLUR2~withdrawn	
GLUR3~withdrawn	
GLUR4~withdrawn	
GLUR5~withdrawn	
GLUR6~withdrawn	
GLUR7~withdrawn	
GLUT1~withdrawn	
GLUT2~withdrawn	
GLUT3P1~withdrawn	
GLUT3~withdrawn	
GLUT4~withdrawn	
GLUT5~withdrawn	
GLUT6~withdrawn	
GLVR1~withdrawn	
GLVR2~withdrawn	
GLXR~withdrawn	
GLYAT	10249
GLYATL1	92292
GLYATL1P1	100129032
GLYATL1P2	100129933
GLYATL1P3	100287520
GLYATL1P4	643637
GLYATL2	219970
GLYATL3	389396
GLYB	2757
GLYCAM1	644076
GLYCTK	132158
GLYCTK-AS1	
GLYD~withdrawn	
GLYR1	84656
GLYS1	2759
GLYT2L~withdrawn	
GM2A	2760
GM2AP1	2761
GM2AP2	100287900
GMCL1	64395
GMCL1P1	64396
GMCL1P2	100420975
GMDS	2762
GMDS-AS1	100508120
GMEB1	10691
GMEB2	26205
GMFA	
GMFB	2764
GMFBP1	100499251
GMFG	9535
GMIP	51291
GML	2765
GMNC	647309
GMNN	51053
GMPPA	29926
GMPPB	29925
GMPR	2766
GMPR2	51292
GMPS	8833
GMPSP1	728564
GNA11	2767
GNA12	2768
GNA13	10672
GNA14	9630
GNA14-AS1	101927422
GNA15	2769
GNAI1	2770
GNAI2	2771
GNAI2P1	2772
GNAI2P2	401646
GNAI3	2773
GNAL	2774
GNAO1	2775
GNAQ	2776
GNAQP1	2777
GNAS	2778
GNAS-AS1	149775
GNAT1	2779
GNAT2	2780
GNAT3	346562
GNAZ	2781
GNB1	2782
GNB1L	
GNB2	2783
GNB2L1	10399
GNB3	2784
GNB4	59345
GNB5	
GNE	10020
GNG2	54331
GNG3	2785
GNG3LG~withdrawn	
GNG4	2786
GNG5	2787
GNG5P1	2789
GNG5P2	347687
GNG5P3	100101932
GNG5P4	100101933
GNG5P5	100101935
GNG7	2788
GNG8	94235
GNG10	2790
GNG10P1	100526656
GNG11	2791
GNG12	
GNG12-AS1	100289178
GNG13	51764
GNGT1	2792
GNGT2	2793
GNL1	2794
GNL2	29889
GNL2P1	100270790
GNL3	26354
GNL3L	54552
GNL3LP1	80060
GNLY	10578
GNMT	27232
GNPAT	8443
GNPATP	100130060
GNPDA1	10007
GNPDA2	132789
GNPNAT1	
GNPTAB	79158
GNPTA~withdrawn	
GNPTG	84572
GNRH1	2796
GNRH2	2797
GNRHR	
GNRHR2	114814
GNRHR2P1	404718
GNS	2799
GNT1~withdrawn	
GOLGA1	2800
GOLGA2	2801
GOLGA2P1	100418751
GOLGA2P2Y	84559
GOLGA2P3Y	401634
GOLGA2P4	100873742
GOLGA2P5	55592
GOLGA2P6	729668
GOLGA2P7	388152
GOLGA2P8	728477
GOLGA2P9	440518
GOLGA2P10	80154
GOLGA2P11	255180
GOLGA3	2802
GOLGA4	2803
GOLGA4P1	192131
GOLGA4P2	192132
GOLGA4P3	192130
GOLGA5	9950
GOLGA5P1	100418736
GOLGA6A	342096
GOLGA6B	55889
GOLGA6C	653641
GOLGA6D	653643
GOLGA6L1	283767
GOLGA6L2	283685
GOLGA6L3	100133220
GOLGA6L4	643707
GOLGA6L5P	374650
GOLGA6L6	727832
GOLGA6L7P	728310
GOLGA6L9	440295
GOLGA6L10	647042
GOLGA6L11P	360024
GOLGA6L12P	360025
GOLGA6L13P	360026
GOLGA6L14P	360027
GOLGA6L15P~withdrawn	
GOLGA6L16P	100287845
GOLGA6L17P	642402
GOLGA6L18~withdrawn	
GOLGA6L19	101927601
GOLGA6L20~withdrawn	
GOLGA6L21P~withdrawn	
GOLGA6L22	440243
GOLGA7	51125
GOLGA7B	401647
GOLGA8A	23015
GOLGA8B	440270
GOLGA8CP	729786
GOLGA8DP	100132979
GOLGA8EP	390535
GOLGA8F	100132565
GOLGA8G	283768
GOLGA8H	728498
GOLGA8IP	283796
GOLGA8J	653073
GOLGA8K	653125
GOLGA8M	653720
GOLGA8N	643699
GOLGA8O	728047
GOLGA8Q	727909
GOLGA8R	101059918
GOLGA8S	653061
GOLGA8T	653075
GOLGA8UP	100507067
GOLGA8VP	441736
GOLGB1	2804
GOLIM4	27333
GOLM1	51280
GOLPH3	64083
GOLPH3L	55204
GOLT1A	127845
GOLT1B	51026
GON4L	54856
GOPC	57120
GORAB	92344
GORASP1	64689
GORASP2	26003
GOSR1	9527
GOSR2	9570
GOT1	2805
GOT1L1	137362
GOT2	2806
GOT2P1	645538
GOT2P2	391139
GOT2P3	644138
GOT2P4	121520
GOT2P5	100422625
GOV~withdrawn	
GOX1~withdrawn	
GP1BA	2811
GP1BB	2812
GP2	2813
GP2B~withdrawn	
GP5	2814
GP6	51206
GP9	2815
GPA33	10223
GPAA1	8733
GPAA1P1	22945
GPALPP1	55425
GPAM	57678
GPANK1	7918
GPAT2	150763
GPATCH1	55094
GPATCH2	55105
GPATCH2L	55668
GPATCH3	63906
GPATCH4	54865
GPATCH8	23131
GPATCH11	253635
GPBAR1	151306
GPBP1	65056
GPBP1L1	60313
GPB~withdrawn	
GPC1	2817
GPC2	221914
GPC3	2719
GPC4	2239
GPC5	2262
GPC5-AS1	
GPC5-AS2	
GPC5-IT1	
GPC6	10082
GPC6-AS1	
GPC6-AS2	
GPCPD1	56261
GPD1	2819
GPD1L	23171
GPD2	2820
GPDS1	
GPER1	2852
GPHA2	170589
GPHB5	122876
GPHN	10243
GPI	2821
GPIHBP1	338328
GPKOW	27238
GPLD1	2822
GPM6A	2823
GPM6B	2824
GPM6BP1	
GPM6BP2	
GPM6BP3	
GPN1	11321
GPN2	54707
GPN3	51184
GPN3P1	100302689
GPNMB	10457
GPR1	2825
GPR1-AS	101669764
GPR3	2827
GPR4	2828
GPR5~withdrawn	
GPR6	
GPR11~withdrawn	
GPR12	
GPR13~withdrawn	
GPR15	2838
GPR16~withdrawn	
GPR17	
GPR18	
GPR19	2842
GPR20	2843
GPR21	2844
GPR22	
GPR25	2848
GPR26	2849
GPR27	2850
GPR28~withdrawn	
GPR31	2853
GPR32	2854
GPR32P1	2855
GPR33	2856
GPR34	2857
GPR34P~withdrawn	
GPR35	2859
GPR36	2860
GPR37	2861
GPR37L1	9283
GPR39	2863
GPR42	2866
GPR45	11250
GPR50	9248
GPR50-AS1	100128688
GPR52	9293
GPR53P	9292
GPR55	9290
GPR56	
GPR61	
GPR62	118442
GPR63	
GPR64	10149
GPR65	
GPR67~withdrawn	
GPR68	
GPR69A~withdrawn	
GPR69B~withdrawn	
GPR70~withdrawn	
GPR71~withdrawn	
GPR72~withdrawn	
GPR75	10936
GPR75-ASB3	100302652
GPR78	27201
GPR79	27200
GPR82	27197
GPR83	10888
GPR84	
GPR85	
GPR87	
GPR88	54112
GPR89A	653519
GPR89B	51463
GPR89C~withdrawn	
GPR89P	394254
GPR90~withdrawn	
GPR93~withdrawn	
GPR94~withdrawn	
GPR95~withdrawn	
GPR97	222487
GPR98	84059
GPR99~withdrawn	
GPR101	83550
GPR104~withdrawn	
GPR107	
GPR108	56927
GPR110	266977
GPR111	222611
GPR112	139378
GPR113	165082
GPR114	221188
GPR115	221393
GPR116	221395
GPR116P1	389740
GPR116P2	441416
GPR119	139760
GPR123	84435
GPR123-AS1	
GPR124	25960
GPR125	166647
GPR126	
GPR128	84873
GPR129~withdrawn	
GPR130~withdrawn	
GPR132	29933
GPR133	283383
GPR134~withdrawn	
GPR135	64582
GPR137	56834
GPR137B	7107
GPR137C	283554
GPR139	124274
GPR140~withdrawn	
GPR141	353345
GPR142	350383
GPR143	4935
GPR143P	352896
GPR144	347088
GPR146	115330
GPR148	344561
GPR149	344758
GPR150	285601
GPR151	134391
GPR152	390212
GPR153	387509
GPR155	151556
GPR156	165829
GPR157	80045
GPR158	57512
GPR158-AS1	100128811
GPR160	26996
GPR161	23432
GPR162	27239
GPR165P	392486
GPR166P	442206
GPR171	29909
GPR173	54328
GPR174	84636
GPR176	11245
GPR179	440435
GPR180	160897
GPR182	11318
GPR183	1880
GPRASP1	9737
GPRASP2	114928
GPRC5A	
GPRC5B	
GPRC5C	
GPRC5D	55507
GPRC6A	
GPRIN1	114787
GPRIN2	9721
GPRIN3	285513
GPRK6L~withdrawn	
GPRK7~withdrawn	
GPS1	2873
GPS2	2874
GPS2P1	392281
GPS2P2	100132058
GPSM1	26086
GPSM2	29899
GPSM3	63940
GPT	2875
GPT2	84706
GPX1	2876
GPX1P1	441481
GPX1P2	2884
GPX2	2877
GPX3	2878
GPX4	2879
GPX5	2880
GPX6	257202
GPX7	2882
GPX8	493869
GPXP3~withdrawn	
GRAMD1A	57655
GRAMD1B	57476
GRAMD1C	54762
GRAMD2	196996
GRAMD3	65983
GRAMD4	23151
GRAMD4P1	100631252
GRAMD4P2	100873881
GRAMD4P3	100631248
GRAMD4P4	
GRAMD4P5	100631249
GRAMD4P6	100631250
GRAMD4P7	100631251
GRAMD4P8	100631247
GRAP	10750
GRAP2	9402
GRAPL	400581
GRASP	160622
GRASPOS	692159
GRB2	
GRB7	2886
GRB10	2887
GRB14	2888
GREB1	9687
GREB1L	80000
GREM1	26585
GREM2	64388
GRHL1	29841
GRHL2	79977
GRHL3	57822
GRHPR	9380
GRH~withdrawn	
GRIA1	
GRIA2	2891
GRIA3	2892
GRIA4	
GRID1	2894
GRID1-AS1	100507470
GRID2	2895
GRID2IP	392862
GRIFIN	402635
GRIK1	2897
GRIK1-AS1	642976
GRIK1-AS2	100379661
GRIK2	2898
GRIK3	2899
GRIK4	2900
GRIK5	2901
GRIK~withdrawn	
GRIN1	2902
GRIN2A	
GRIN2B	2904
GRIN2C	2905
GRIN2D	2906
GRIN3A	116443
GRIN3B	116444
GRINA	2907
GRIP1	23426
GRIP2	80852
GRIPAP1	56850
GRK1	6011
GRK4	2868
GRK5	2869
GRK5-IT1	101927868
GRK6	2870
GRK6P1	2871
GRK7	131890
GRL~withdrawn	
GRM1	2911
GRM2	2912
GRM3	
GRM4	2914
GRM5	2915
GRM5-AS1	
GRM6	2916
GRM7	2917
GRM7-AS1	
GRM7-AS2	
GRM7-AS3	101927347
GRM8	
GRN	2896
GRP	2922
GRP78~withdrawn	
GRPEL1	80273
GRPEL2	134266
GRPEL2-AS1	
GRPEL2P1	
GRPEL2P2	100129994
GRPEL2P3	100129871
GRPR	2925
GRSF1	2926
GRTP1	79774
GRTP1-AS1	
GRWD1	83743
GRXCR1	389207
GRXCR2	643226
G0S2	50486
GSAP	54103
GSAS~withdrawn	
GSC	145258
GSC2	2928
GSDMA	284110
GSDMB	55876
GSDMC	56169
GSDMD	79792
GSE1	23199
GSG1	83445
GSG1L	146395
GSG2	83903
GSK1~withdrawn	
GSK2~withdrawn	
GSK3A	2931
GSK3B	2932
GSKIP	51527
GSL~withdrawn	
GSM1	
GSN	2934
GSN-AS1	57000
GSPT1	2935
GSPT2	23708
GSR	2936
GSS	2937
GST12~withdrawn	
GSTA1	2938
GSTA2	2939
GSTA3	2940
GSTA4	2941
GSTA5	221357
GSTA6P	2942
GSTA7P	730152
GSTA8P	100420627
GSTA9P	100174857
GSTA10P	647177
GSTA11P	647175
GSTA12P	647169
GSTCD	79807
GSTK1	373156
GSTM1	2944
GSTM2	2946
GSTM2P1	442245
GSTM3	2947
GSTM3P1	170523
GSTM3P2	100421057
GSTM4	2948
GSTM5	2949
GSTM5P1	100505557
GSTO1	9446
GSTO2	119391
GSTO3P	344813
GSTP1	2950
GSTP1P1	2951
GSTPL~withdrawn	
GSTT1	2952
GSTT2	2953
GSTT2B	653689
GSTTP1	25774
GSTTP2	653399
GSTZ1	2954
GSX1	219409
GSX2	170825
GTA~withdrawn	
GTBP~withdrawn	
GTDC1	79712
GTF2A1	2957
GTF2A1L	11036
GTF2A2	2958
GTF2B	2959
GTF2D1~withdrawn	
GTF2E1	2960
GTF2E2	2961
GTF2F1	2962
GTF2F2	2963
GTF2F2P1	2964
GTF2F2P2	728633
GTF2H1	2965
GTF2H2	2966
GTF2H2B	653238
GTF2H2C	728340
GTF2H2C_2	730394
GTF2H3	2967
GTF2H4	2968
GTF2H5	404672
GTF2I	2969
GTF2IP1	2970
GTF2IP2	338448
GTF2IP3	645686
GTF2IRD1	9569
GTF2IRD1P1	729156
GTF2IRD2	84163
GTF2IRD2B	389524
GTF2IRD2P1	401375
GTF3A	2971
GTF3AP1	100135064
GTF3AP2	
GTF3AP3	
GTF3AP4	100420593
GTF3AP5	100128217
GTF3AP6	100135063
GTF3BAP1~withdrawn	
GTF3BAP2~withdrawn	
GTF3BAP3~withdrawn	
GTF3B~withdrawn	
GTF3C1	2975
GTF3C2	2976
GTF3C2-AS1	100505624
GTF3C3	9330
GTF3C4	9329
GTF3C5	9328
GTF3C6	112495
GTPBP1	9567
GTPBP2	54676
GTPBP3	84705
GTPBP4	23560
GTPBP6	8225
GTPBP8	29083
GTPBP10	85865
GTS	2973
GTSCR1	220158
GTSE1	51512
GTSE1-AS1	150384
GTSF1	121355
GTSF1L	149699
GUC1A2~withdrawn	
GUC1A3~withdrawn	
GUC1A4~withdrawn	
GUC1B3~withdrawn	
GUC2C~withdrawn	
GUC2D~withdrawn	
GUCA1A	2978
GUCA1B	2979
GUCA1C	9626
GUCA2A	2980
GUCA2B	2981
GUCA2~withdrawn	
GUCD1	83606
GUCY1A2	2977
GUCY1A3	2982
GUCY1B2	2974
GUCY1B3	2983
GUCY2C	2984
GUCY2D	3000
GUCY2EP	390226
GUCY2F	2986
GUCY2GP	390003
GUD~withdrawn	
GUF1	60558
GUK1	2987
GUK2	2988
GULOP	2989
GULP1	51454
GUSB	2990
GUSBP1	728411
GUSBP2	387036
GUSBP3	653188
GUSBP4	375513
GUSBP5	441046
GUSBP6	
GUSBP7	100132456
GUSBP8	441066
GUSBP9	100049076
GUSBP10	642006
GUSBP11	91316
GUSBP12	642007
GUSM~withdrawn	
GVINP1	387751
GVINP2	100128135
GVQW1	101362076
GXP1~withdrawn	
GXYLT1	283464
GXYLT1P1	100101111
GXYLT1P2	441958
GXYLT1P3	100132541
GXYLT1P4	100132441
GXYLT1P5	100131760
GXYLT1P6	100132672
GXYLT2	727936
GYG1	2992
GYG1P1	100132965
GYG1P2	647317
GYG1P3	645506
GYG2	8908
GYG2-AS1	
GYG2P1	352887
GYG2P2	100418892
GYLTL1B	120071
GYPA	2993
GYPB	2994
GYPC	2995
GYPE	2996
GYS1	2997
GYS2	2998
GZF1	64412
GZMA	3001
GZMAP1	
GZMB	3002
GZMH	2999
GZMK	3003
GZMM	3004
H1F0	3005
H1FNT	341567
H1FOO	132243
H1FV~withdrawn	
H1FX	8971
H1FX-AS1	339942
H2AFB1	474382
H2AFB2	474381
H2AFB3	83740
H2AFJ	55766
H2AFK~withdrawn	
H2AFV	94239
H2AFVP1	654500
H2AFX	3014
H2AFY	9555
H2AFY2	55506
H2AFZ	3015
H2AFZP1	54049
H2AFZP2	346990
H2AFZP3	728023
H2AFZP4	100462795
H2AFZP5	100288330
H2AFZP6	100462800
H2AX~withdrawn	
H2AZ~withdrawn	
H2A~withdrawn	
H2BFM	286436
H2BFO~withdrawn	
H2BFS	54145
H2BFWT	158983
H2BFXP	767811
H2B~withdrawn	
H3F2~withdrawn	
H3F3A	3020
H3F3AP1	654505
H3F3AP2	664611
H3F3AP3	100689229
H3F3AP4	440926
H3F3AP5	347376
H3F3AP6	644914
H3F3B	3021
H3F3BP1	100287087
H3F3BP2	100420410
H3F3C	440093
H3FM~withdrawn	
H4F2~withdrawn	
H4F3~withdrawn	
H6PD	9563
H19	283120
HAAO	23498
HABP1~withdrawn	
HABP2	3026
HABP4	22927
HACE1	57531
HACL1	26061
HADH	3033
HADHA	3030
HADHAP1	3031
HADHAP2	399994
HADHB	3032
HADHSC~withdrawn	
HAGH	3029
HAGHL	84264
HAGLR	401022
HAGLROS	102800310
HAL	3034
HAMP	57817
HAND1	9421
HAND2	9464
HAND2-AS1	79804
HAO1	54363
HAO2	51179
HAO2-IT1	
HAO3~withdrawn	
HAOL~withdrawn	
HAP1	9001
HAP2~withdrawn	
HAPLN1	1404
HAPLN2	60484
HAPLN3	145864
HAPLN4	404037
HAPP~withdrawn	
HAR1A	768096
HAR1B	768097
HARBI1	283254
HARS	3035
HARS2	23438
HAS1	3036
HAS2	3037
HAS2-AS1	594842
HAS3	3038
HAT1	8520
HAUS1	115106
HAUS1P1	728921
HAUS1P2	441484
HAUS1P3	100271703
HAUS2	55142
HAUS3	79441
HAUS4	54930
HAUS4P1	100129402
HAUS5	23354
HAUS6	54801
HAUS6P1	653175
HAUS6P2	100133268
HAUS6P3	
HAUS7	55559
HAUS8	93323
HAUS8P1	100420901
HAUSP~withdrawn	
HAVCR1	26762
HAVCR1P1	100101266
HAVCR1P2	100421002
HAVCR2	84868
HAX1	10456
HBA1	3039
HBA2	3040
HBAP1	3041
HBB	3043
HBBP1	3044
HBD	3045
HBE1	3046
HBEGF	1839
HBG1	3047
HBG2	3048
HBM	3042
HBP1	26959
HBQ1	3049
